round_index,slot,role,participant_id,arrival_offset_ms
300,189,component,82,0.816107
300,189,component,83,0.820160
300,189,component,85,0.826120
300,189,component,81,0.829935
300,189,component,87,0.841141
300,189,component,89,0.859976
300,189,component,86,0.870943
300,189,component,88,0.877142
300,189,component,90,0.885010
300,189,proxy,7,95.688105
300,189,proxy,32,95.847130
300,189,proxy,27,95.945120
300,189,proxy,12,96.018076
300,189,proxy,18,96.097946
300,189,proxy,13,96.208096
300,189,proxy,11,96.259117
300,189,proxy,24,96.297979
300,189,proxy,33,96.318007
300,189,proxy,8,96.342087
300,189,proxy,35,96.482038
300,189,proxy,26,96.516132
300,189,proxy,4,96.560955
300,189,proxy,36,96.567154
300,189,proxy,0,96.621037
300,189,proxy,21,96.661091
300,189,proxy,14,96.745968
300,189,proxy,38,96.830130
300,189,proxy,25,97.110033
300,189,proxy,23,97.301006
300,189,proxy,9,98.053932
300,189,proxy,20,98.062992
300,189,proxy,29,101.218939
300,189,proxy,1,102.739096
300,189,proxy,16,111.739159
300,189,proxy,10,112.738132
300,189,proxy,17,182.876110
300,189,proxy,6,183.306932
300,189,proxy,31,183.594942
300,189,proxy,2,183.649063
300,189,proxy,30,183.856964
300,189,proxy,15,184.002161
300,189,proxy,34,184.404135
300,189,proxy,37,184.416056
300,189,proxy,5,184.828997
300,189,proxy,39,185.883999
300,189,proxy,22,194.031954
300,189,proxy,28,198.493004
300,189,proxy,19,288.366079
300,189,proxy,3,289.173126
301,190,component,2,0.229836
301,190,component,3,0.238895
301,190,component,1,0.243902
301,190,component,4,0.254869
301,190,component,5,0.259876
301,190,component,7,0.283003
301,190,component,6,0.290871
301,190,component,9,0.316858
301,190,component,10,0.324011
301,190,component,11,0.327826
301,190,component,8,0.332832
301,190,component,13,0.347853
301,190,component,12,0.358820
301,190,component,14,0.380993
301,190,component,16,0.389814
301,190,component,15,0.407934
301,190,component,17,0.419855
301,190,component,20,0.419855
301,190,component,21,0.422001
301,190,component,19,0.423908
301,190,component,24,0.432968
301,190,component,22,0.434875
301,190,component,18,0.438929
301,190,component,23,0.442982
301,190,component,26,0.468969
301,190,component,31,0.468969
301,190,component,27,0.469923
301,190,component,28,0.469923
301,190,component,25,0.484943
301,190,component,30,0.490904
301,190,component,32,0.495911
301,190,component,35,0.508785
301,190,component,29,0.517845
301,190,component,33,0.522852
301,190,component,36,0.525951
301,190,component,39,0.526905
301,190,component,37,0.552893
301,190,component,34,0.555992
301,190,component,44,0.555992
301,190,component,40,0.557899
301,190,component,38,0.559807
301,190,component,42,0.564814
301,190,component,43,0.564814
301,190,component,41,0.566959
301,190,component,47,0.572920
301,190,component,48,0.599861
301,190,component,46,0.602007
301,190,component,50,0.607014
301,190,component,45,0.607967
301,190,component,51,0.618935
301,190,component,53,0.619888
301,190,component,55,0.622988
301,190,component,52,0.629902
301,190,component,54,0.633955
301,190,component,49,0.634909
301,190,component,59,0.655890
301,190,component,58,0.657797
301,190,component,56,0.664949
301,190,component,57,0.679970
301,190,component,60,0.681877
301,190,component,61,0.685930
301,190,component,63,0.691891
301,190,component,62,0.693798
301,190,component,64,0.697851
301,190,component,68,0.707865
301,190,component,66,0.708818
301,190,component,65,0.726938
301,190,component,67,0.744820
301,190,component,74,0.751019
301,190,component,69,0.756979
301,190,component,72,0.758886
301,190,component,70,0.773907
301,190,component,76,0.774860
301,190,component,80,0.782967
301,190,component,75,0.785828
301,190,component,73,0.787020
301,190,component,71,0.787973
301,190,component,79,0.799894
301,190,component,77,0.813961
301,190,component,81,0.829935
301,190,component,84,0.834942
301,190,component,78,0.838995
301,190,component,82,0.840902
301,190,component,89,0.840902
301,190,component,87,0.855923
301,190,component,88,0.857830
301,190,component,85,0.859022
301,190,component,86,0.859022
301,190,component,83,0.861883
301,190,component,90,0.875950
301,190,proxy,35,95.794916
301,190,proxy,4,95.796824
301,190,proxy,13,95.796824
301,190,proxy,7,95.844984
301,190,proxy,17,95.942974
301,190,proxy,0,95.990896
301,190,proxy,38,96.025944
301,190,proxy,11,96.211910
301,190,proxy,25,96.256971
301,190,proxy,36,96.330881
301,190,proxy,21,96.334934
301,190,proxy,26,96.418858
301,190,proxy,20,96.431971
301,190,proxy,23,96.442938
301,190,proxy,32,96.531868
301,190,proxy,8,96.889973
301,190,proxy,12,96.889973
301,190,proxy,34,96.889973
301,190,proxy,15,97.205877
301,190,proxy,37,97.214937
301,190,proxy,29,100.771904
301,190,proxy,22,101.562977
301,190,proxy,28,102.159977
301,190,proxy,1,103.238821
301,190,proxy,10,181.283951
301,190,proxy,16,182.531834
301,190,proxy,2,182.796955
301,190,proxy,18,182.931900
301,190,proxy,9,183.254957
301,190,proxy,27,183.264971
301,190,proxy,33,183.309793
301,190,proxy,30,183.448792
301,190,proxy,39,183.659792
301,190,proxy,6,183.887959
301,190,proxy,24,184.092999
301,190,proxy,31,184.749842
301,190,proxy,14,185.513020
301,190,proxy,3,192.690849
301,190,proxy,19,195.152998
301,190,proxy,5,292.202950
302,196,component,2,0.179052
302,196,component,1,0.195026
302,196,component,3,0.202179
302,196,component,4,0.204086
302,196,component,5,0.220060
302,196,component,6,0.239134
302,196,component,8,0.260115
302,196,component,7,0.263214
302,196,component,10,0.274181
302,196,component,11,0.277996
302,196,component,12,0.310183
302,196,component,9,0.317097
302,196,component,14,0.332117
302,196,component,16,0.344038
302,196,component,19,0.353098
302,196,component,13,0.358105
302,196,component,15,0.360012
302,196,component,22,0.383139
302,196,component,17,0.385046
302,196,component,18,0.404119
302,196,component,20,0.416994
302,196,component,26,0.416994
302,196,component,24,0.423193
302,196,component,21,0.431061
302,196,component,27,0.440121
302,196,component,28,0.440121
302,196,component,29,0.456095
302,196,component,23,0.465155
302,196,component,25,0.466108
302,196,component,30,0.468016
302,196,component,31,0.470161
302,196,component,33,0.471115
302,196,component,40,0.495195
302,196,component,35,0.498056
302,196,component,38,0.515223
302,196,component,44,0.554085
302,196,component,46,0.554085
302,196,component,51,0.572205
302,196,component,58,0.608206
302,196,component,36,0.640154
302,196,component,48,0.640154
302,196,component,49,0.648022
302,196,component,39,0.649214
302,196,component,41,0.649214
302,196,component,53,0.649214
302,196,component,55,0.649214
302,196,component,60,0.649214
302,196,component,32,0.651121
302,196,component,34,0.651121
302,196,component,37,0.651121
302,196,component,42,0.651121
302,196,component,43,0.651121
302,196,component,50,0.651121
302,196,component,54,0.651121
302,196,component,56,0.651121
302,196,component,47,0.652075
302,196,component,52,0.652075
302,196,component,57,0.652075
302,196,component,45,0.653028
302,196,component,62,0.653028
302,196,component,65,0.665188
302,196,component,61,0.689030
302,196,component,59,0.690222
302,196,component,67,0.696182
302,196,component,66,0.698090
302,196,component,63,0.710011
302,196,component,64,0.710011
302,196,component,70,0.717163
302,196,component,69,0.720024
302,196,component,71,0.720024
302,196,component,68,0.732183
302,196,component,73,0.734091
302,196,component,74,0.752211
302,196,component,72,0.757217
302,196,component,75,0.757217
302,196,component,78,0.757217
302,196,component,77,0.764132
302,196,component,76,0.797033
302,196,component,79,0.798225
302,196,component,80,0.802994
302,196,component,82,0.805140
302,196,component,85,0.807047
302,196,component,81,0.810146
302,196,component,83,0.810146
302,196,component,87,0.818014
302,196,component,84,0.837088
302,196,component,89,0.841141
302,196,component,86,0.858068
302,196,component,88,0.858068
302,196,component,90,0.858068
302,196,proxy,4,95.923185
302,196,proxy,18,95.924139
302,196,proxy,14,96.259117
302,196,proxy,2,96.260071
302,196,proxy,24,96.320152
302,196,proxy,36,96.342087
302,196,proxy,0,96.348047
302,196,proxy,37,96.377134
302,196,proxy,25,96.411228
302,196,proxy,23,96.624136
302,196,proxy,30,96.626043
302,196,proxy,32,96.637011
302,196,proxy,20,96.660137
302,196,proxy,15,96.746206
302,196,proxy,34,96.746206
302,196,proxy,38,96.756220
302,196,proxy,35,96.994162
302,196,proxy,6,96.998215
302,196,proxy,12,97.165108
302,196,proxy,39,97.204208
302,196,proxy,5,97.321033
302,196,proxy,11,98.375082
302,196,proxy,22,101.558208
302,196,proxy,28,102.015018
302,196,proxy,1,105.243206
302,196,proxy,17,160.618067
302,196,proxy,21,181.802034
302,196,proxy,8,182.589054
302,196,proxy,13,182.920218
302,196,proxy,27,183.277130
302,196,proxy,19,183.414221
302,196,proxy,7,183.490992
302,196,proxy,26,183.521032
302,196,proxy,33,183.551073
302,196,proxy,10,183.710098
302,196,proxy,9,184.120178
302,196,proxy,16,184.367180
302,196,proxy,3,184.623003
302,196,proxy,31,184.714079
302,196,proxy,29,195.488214
303,200,component,1,0.119925
303,200,component,2,0.137091
303,200,component,4,0.137091
303,200,component,3,0.158072
303,200,component,6,0.158072
303,200,component,5,0.184059
303,200,component,9,0.188112
303,200,component,8,0.201941
303,200,component,7,0.205994
303,200,component,11,0.205994
303,200,component,13,0.212908
303,200,component,12,0.236034
303,200,component,10,0.251055
303,200,component,14,0.253916
303,200,component,16,0.263929
303,200,component,19,0.279903
303,200,component,15,0.282049
303,200,component,17,0.304937
303,200,component,22,0.304937
303,200,component,18,0.313997
303,200,component,20,0.338078
303,200,component,24,0.345945
303,200,component,21,0.349045
303,200,component,25,0.354052
303,200,component,23,0.369072
303,200,component,26,0.391006
303,200,component,29,0.391006
303,200,component,27,0.409126
303,200,component,28,0.409126
303,200,component,30,0.411034
303,200,component,32,0.430107
303,200,component,34,0.450134
303,200,component,36,0.458002
303,200,component,31,0.459909
303,200,component,33,0.463963
303,200,component,37,0.477076
303,200,component,35,0.479937
303,200,component,38,0.482082
303,200,component,39,0.494957
303,200,component,40,0.519037
303,200,component,44,0.530005
303,200,component,41,0.545025
303,200,component,42,0.556946
303,200,component,46,0.576019
303,200,component,45,0.581026
303,200,component,43,0.584126
303,200,component,48,0.586033
303,200,component,47,0.603914
303,200,component,49,0.608921
303,200,component,50,0.615120
303,200,component,53,0.636101
303,200,component,54,0.644922
303,200,component,51,0.653028
303,200,component,52,0.657082
303,200,component,59,0.677109
303,200,component,56,0.680923
303,200,component,58,0.680923
303,200,component,57,0.695944
303,200,component,55,0.699997
303,200,component,60,0.704050
303,200,component,61,0.705957
303,200,component,62,0.716925
303,200,component,63,0.725985
303,200,component,64,0.725985
303,200,component,68,0.726938
303,200,component,69,0.730991
303,200,component,71,0.740051
303,200,component,65,0.741005
303,200,component,66,0.741005
303,200,component,70,0.746012
303,200,component,67,0.750065
303,200,component,74,0.772953
303,200,component,72,0.780106
303,200,component,75,0.780106
303,200,component,73,0.802040
303,200,component,76,0.811100
303,200,component,79,0.812054
303,200,component,80,0.817060
303,200,component,82,0.819921
303,200,component,83,0.821114
303,200,component,78,0.822067
303,200,component,81,0.828981
303,200,component,77,0.831127
303,200,component,85,0.831127
303,200,component,87,0.843048
303,200,component,84,0.859022
303,200,component,89,0.860929
303,200,component,88,0.869989
303,200,component,86,0.883102
303,200,component,90,0.884056
303,200,proxy,7,95.832109
303,200,proxy,26,95.833063
303,200,proxy,17,95.956087
303,200,proxy,4,95.995903
303,200,proxy,32,96.029997
303,200,proxy,11,96.071959
303,200,proxy,16,96.308947
303,200,proxy,8,96.318007
303,200,proxy,3,96.403122
303,200,proxy,2,96.627951
303,200,proxy,10,96.627951
303,200,proxy,31,96.978903
303,200,proxy,36,96.980095
303,200,proxy,30,97.083092
303,200,proxy,9,97.404003
303,200,proxy,19,97.413063
303,200,proxy,5,97.414017
303,200,proxy,6,97.484112
303,200,proxy,39,97.778082
303,200,proxy,29,100.978136
303,200,proxy,1,103.255987
303,200,proxy,23,106.576920
303,200,proxy,0,167.750120
303,200,proxy,20,170.450926
303,200,proxy,18,182.884932
303,200,proxy,24,182.991982
303,200,proxy,27,183.174133
303,200,proxy,15,183.571100
303,200,proxy,12,183.658123
303,200,proxy,35,184.083939
303,200,proxy,21,184.092999
303,200,proxy,33,184.566021
303,200,proxy,34,184.621096
303,200,proxy,37,184.659004
303,200,proxy,14,184.772015
303,200,proxy,13,192.925930
303,200,proxy,22,194.884062
303,200,proxy,28,196.229935
303,200,proxy,25,287.936926
303,200,proxy,38,288.618088
304,201,component,2,0.318050
304,201,component,3,0.322104
304,201,component,1,0.335932
304,201,component,6,0.336885
304,201,component,4,0.349998
304,201,component,9,0.355959
304,201,component,5,0.358105
304,201,component,10,0.364065
304,201,component,8,0.365973
304,201,component,7,0.371933
304,201,component,11,0.371933
304,201,component,15,0.375986
304,201,component,13,0.376940
304,201,component,16,0.396013
304,201,component,19,0.396013
304,201,component,21,0.399113
304,201,component,12,0.401974
304,201,component,14,0.405073
304,201,component,17,0.420094
304,201,component,23,0.425100
304,201,component,18,0.428915
304,201,component,20,0.458002
304,201,component,26,0.458002
304,201,component,27,0.458956
304,201,component,28,0.458956
304,201,component,22,0.461102
304,201,component,25,0.472069
304,201,component,24,0.478029
304,201,component,30,0.479937
304,201,component,32,0.490904
304,201,component,29,0.505924
304,201,component,35,0.507116
304,201,component,33,0.509977
304,201,component,31,0.510931
304,201,component,34,0.515938
304,201,component,36,0.519037
304,201,component,40,0.535011
304,201,component,37,0.538111
304,201,component,38,0.545979
304,201,component,44,0.550032
304,201,component,42,0.552893
304,201,component,43,0.552893
304,201,component,47,0.559092
304,201,component,41,0.561953
304,201,component,39,0.571012
304,201,component,48,0.586987
304,201,component,46,0.590086
304,201,component,45,0.596046
304,201,component,50,0.602007
304,201,component,53,0.602961
304,201,component,55,0.606060
304,201,component,54,0.608921
304,201,component,52,0.617981
304,201,component,49,0.619888
304,201,component,51,0.619888
304,201,component,59,0.642061
304,201,component,58,0.646114
304,201,component,56,0.648975
304,201,component,57,0.662088
304,201,component,60,0.668049
304,201,component,61,0.669956
304,201,component,63,0.682116
304,201,component,64,0.683069
304,201,component,62,0.691891
304,201,component,68,0.696898
304,201,component,69,0.705957
304,201,component,71,0.705957
304,201,component,66,0.706911
304,201,component,70,0.710964
304,201,component,65,0.715017
304,201,component,67,0.715971
304,201,component,74,0.741005
304,201,component,72,0.745058
304,201,component,75,0.745058
304,201,component,73,0.763893
304,201,component,76,0.777006
304,201,component,79,0.778913
304,201,component,80,0.781059
304,201,component,78,0.787020
304,201,component,82,0.787973
304,201,component,77,0.797033
304,201,component,81,0.797033
304,201,component,84,0.823021
304,201,component,86,0.828981
304,201,component,88,0.834942
304,201,component,89,0.839949
304,201,component,85,0.842094
304,201,component,83,0.845909
304,201,component,90,0.849962
304,201,component,87,0.853062
304,201,proxy,11,95.846891
304,201,proxy,17,96.102953
304,201,proxy,9,96.110106
304,201,proxy,8,96.111059
304,201,proxy,4,96.163988
304,201,proxy,13,96.163988
304,201,proxy,32,96.173048
304,201,proxy,12,96.360922
304,201,proxy,2,96.421957
304,201,proxy,5,96.462965
304,201,proxy,14,96.472979
304,201,proxy,36,96.554041
304,201,proxy,6,96.568108
304,201,proxy,31,96.597910
304,201,proxy,18,96.631050
304,201,proxy,30,96.730947
304,201,proxy,26,96.898079
304,201,proxy,35,96.911907
304,201,proxy,21,97.183943
304,201,proxy,39,97.229958
304,201,proxy,24,97.425938
304,201,proxy,29,101.353884
304,201,proxy,1,102.876902
304,201,proxy,16,180.999041
304,201,proxy,7,181.509018
304,201,proxy,23,182.518005
304,201,proxy,20,182.648897
304,201,proxy,19,183.173895
304,201,proxy,3,183.413029
304,201,proxy,27,183.413029
304,201,proxy,0,183.481932
304,201,proxy,10,183.885098
304,201,proxy,34,184.597969
304,201,proxy,15,185.004950
304,201,proxy,33,185.004950
304,201,proxy,37,187.285900
304,201,proxy,25,187.289000
304,201,proxy,38,189.018965
304,201,proxy,28,194.896936
304,201,proxy,22,195.475101
305,203,component,8,0.247002
305,203,component,1,0.257015
305,203,component,2,0.257015
305,203,component,3,0.257015
305,203,component,4,0.257015
305,203,component,5,0.257015
305,203,component,6,0.257969
305,203,component,7,0.257969
305,203,component,11,0.257969
305,203,component,12,0.257969
305,203,component,9,0.262022
305,203,component,10,0.267029
305,203,component,14,0.267982
305,203,component,16,0.285864
305,203,component,13,0.299931
305,203,component,15,0.305891
305,203,component,18,0.316858
305,203,component,17,0.321865
305,203,component,19,0.357866
305,203,component,24,0.365973
305,203,component,21,0.375032
305,203,component,22,0.376940
305,203,component,20,0.377893
305,203,component,23,0.391006
305,203,component,26,0.412941
305,203,component,25,0.427961
305,203,component,27,0.432014
305,203,component,28,0.432014
305,203,component,30,0.437021
305,203,component,29,0.454903
305,203,component,33,0.463009
305,203,component,31,0.483036
305,203,component,32,0.489950
305,203,component,34,0.494957
305,203,component,35,0.522852
305,203,component,38,0.522852
305,203,component,36,0.534058
305,203,component,40,0.539064
305,203,component,37,0.544071
305,203,component,47,0.563860
305,203,component,42,0.565052
305,203,component,43,0.565052
305,203,component,41,0.566006
305,203,component,44,0.575066
305,203,component,39,0.576973
305,203,component,45,0.602007
305,203,component,46,0.602961
305,203,component,48,0.602961
305,203,component,50,0.607014
305,203,component,51,0.618935
305,203,component,52,0.622988
305,203,component,49,0.623941
305,203,component,54,0.633001
305,203,component,58,0.651836
305,203,component,56,0.658035
305,203,component,53,0.658989
305,203,component,59,0.658989
305,203,component,57,0.664949
305,203,component,61,0.670910
305,203,component,55,0.680923
305,203,component,60,0.684977
305,203,component,66,0.684977
305,203,component,62,0.687838
305,203,component,63,0.696898
305,203,component,64,0.697851
305,203,component,68,0.699997
305,203,component,71,0.711918
305,203,component,69,0.716925
305,203,component,70,0.717878
305,203,component,65,0.720978
305,203,component,72,0.733852
305,203,component,67,0.741005
305,203,component,74,0.748873
305,203,component,73,0.768900
305,203,component,76,0.771046
305,203,component,75,0.778913
305,203,component,79,0.784874
305,203,component,80,0.799894
305,203,component,77,0.802040
305,203,component,81,0.812054
305,203,component,78,0.825882
305,203,component,84,0.830889
305,203,component,82,0.831842
305,203,component,88,0.840902
305,203,component,85,0.846863
305,203,component,89,0.846863
305,203,component,83,0.850916
305,203,component,86,0.853062
305,203,component,87,0.860929
305,203,component,90,0.869036
305,203,proxy,10,95.516920
305,203,proxy,12,95.862865
305,203,proxy,0,95.881939
305,203,proxy,21,95.900059
305,203,proxy,14,95.950842
305,203,proxy,25,96.199989
305,203,proxy,35,96.219063
305,203,proxy,9,96.220970
305,203,proxy,18,96.319914
305,203,proxy,3,96.344948
305,203,proxy,24,96.535921
305,203,proxy,31,96.582890
305,203,proxy,23,96.611977
305,203,proxy,34,96.614838
305,203,proxy,16,96.752882
305,203,proxy,19,96.806049
305,203,proxy,20,96.829891
305,203,proxy,13,96.875906
305,203,proxy,38,97.046852
305,203,proxy,26,97.238064
305,203,proxy,8,97.264051
305,203,proxy,29,101.773977
305,203,proxy,22,102.185011
305,203,proxy,28,103.777885
305,203,proxy,27,157.922029
305,203,proxy,33,166.167974
305,203,proxy,36,182.680845
305,203,proxy,2,182.682037
305,203,proxy,11,183.021069
305,203,proxy,30,183.021069
305,203,proxy,32,183.025837
305,203,proxy,4,183.281898
305,203,proxy,7,183.640003
305,203,proxy,6,183.640957
305,203,proxy,39,184.301853
305,203,proxy,5,185.096979
305,203,proxy,17,185.394049
305,203,proxy,37,190.860987
305,203,proxy,15,190.907001
305,203,proxy,1,195.759058
306,207,component,1,0.191927
306,207,component,4,0.213861
306,207,component,2,0.215054
306,207,component,5,0.218868
306,207,component,3,0.233889
306,207,component,6,0.233889
306,207,component,9,0.265837
306,207,component,10,0.267029
306,207,component,8,0.274897
306,207,component,7,0.279903
306,207,component,11,0.279903
306,207,component,15,0.289917
306,207,component,16,0.303030
306,207,component,19,0.304937
306,207,component,13,0.306845
306,207,component,12,0.311852
306,207,component,14,0.316858
306,207,component,21,0.327826
306,207,component,17,0.330925
306,207,component,18,0.340939
306,207,component,27,0.370979
306,207,component,28,0.370979
306,207,component,25,0.373840
306,207,component,22,0.375032
306,207,component,24,0.387907
306,207,component,23,0.396013
306,207,component,33,0.416040
306,207,component,29,0.417948
306,207,component,31,0.418901
306,207,component,30,0.419855
306,207,component,20,0.422001
306,207,component,26,0.422955
306,207,component,36,0.428915
306,207,component,34,0.445843
306,207,component,32,0.463963
306,207,component,41,0.468016
306,207,component,35,0.473022
306,207,component,38,0.473022
306,207,component,39,0.481844
306,207,component,42,0.481844
306,207,component,48,0.497818
306,207,component,44,0.505924
306,207,component,45,0.506878
306,207,component,40,0.516891
306,207,component,46,0.516891
306,207,component,51,0.516891
306,207,component,37,0.521898
306,207,component,43,0.521898
306,207,component,47,0.521898
306,207,component,49,0.525951
306,207,component,52,0.530958
306,207,component,50,0.538826
306,207,component,57,0.563860
306,207,component,53,0.572920
306,207,component,56,0.572920
306,207,component,54,0.576973
306,207,component,55,0.583887
306,207,component,60,0.584841
306,207,component,62,0.591040
306,207,component,59,0.604868
306,207,component,67,0.624895
306,207,component,58,0.627041
306,207,component,61,0.634909
306,207,component,63,0.641823
306,207,component,64,0.643015
306,207,component,66,0.646830
306,207,component,69,0.658035
306,207,component,65,0.663996
306,207,component,71,0.675917
306,207,component,68,0.680923
306,207,component,70,0.684023
306,207,component,73,0.689030
306,207,component,74,0.704050
306,207,component,77,0.705004
306,207,component,75,0.708818
306,207,component,72,0.710011
306,207,component,76,0.735998
306,207,component,79,0.741959
306,207,component,78,0.748873
306,207,component,80,0.751972
306,207,component,81,0.767946
306,207,component,84,0.782013
306,207,component,82,0.785828
306,207,component,89,0.787020
306,207,component,83,0.787973
306,207,component,86,0.788927
306,207,component,88,0.794888
306,207,component,85,0.799894
306,207,component,87,0.804901
306,207,component,90,0.810862
306,207,proxy,30,95.688820
306,207,proxy,7,95.744848
306,207,proxy,21,95.963955
306,207,proxy,18,95.999956
306,207,proxy,32,96.139908
306,207,proxy,13,96.246004
306,207,proxy,24,96.288919
306,207,proxy,11,96.354008
306,207,proxy,14,96.421003
306,207,proxy,2,96.547842
306,207,proxy,6,96.669912
306,207,proxy,37,96.681833
306,207,proxy,17,96.725941
306,207,proxy,15,96.820831
306,207,proxy,27,96.843004
306,207,proxy,33,96.998930
306,207,proxy,39,97.131968
306,207,proxy,31,97.174883
306,207,proxy,9,97.195864
306,207,proxy,1,101.400852
306,207,proxy,38,181.175947
306,207,proxy,8,182.682037
306,207,proxy,4,182.790995
306,207,proxy,16,182.837009
306,207,proxy,0,183.202982
306,207,proxy,36,183.217049
306,207,proxy,10,183.413982
306,207,proxy,26,183.871984
306,207,proxy,20,184.051037
306,207,proxy,19,184.092045
306,207,proxy,3,184.190989
306,207,proxy,25,184.368849
306,207,proxy,5,184.710979
306,207,proxy,23,184.958935
306,207,proxy,34,186.242819
306,207,proxy,29,190.992832
306,207,proxy,22,196.676970
306,207,proxy,28,196.838856
306,207,proxy,12,287.981987
306,207,proxy,35,289.011955
307,208,component,2,0.225067
307,208,component,3,0.238895
307,208,component,4,0.243902
307,208,component,1,0.246048
307,208,component,5,0.274897
307,208,component,7,0.285864
307,208,component,6,0.292063
307,208,component,9,0.321865
307,208,component,10,0.328064
307,208,component,8,0.330925
307,208,component,11,0.334024
307,208,component,15,0.355005
307,208,component,12,0.365973
307,208,component,13,0.366926
307,208,component,17,0.385046
307,208,component,14,0.386000
307,208,component,16,0.397921
307,208,component,18,0.397921
307,208,component,19,0.411987
307,208,component,24,0.434875
307,208,component,21,0.436068
307,208,component,22,0.438929
307,208,component,25,0.438929
307,208,component,23,0.451088
307,208,component,29,0.458956
307,208,component,20,0.469923
307,208,component,26,0.469923
307,208,component,33,0.473022
307,208,component,31,0.473976
307,208,component,36,0.489950
307,208,component,30,0.494003
307,208,component,27,0.494957
307,208,component,28,0.494957
307,208,component,34,0.501871
307,208,component,35,0.510931
307,208,component,38,0.510931
307,208,component,32,0.519037
307,208,component,39,0.529051
307,208,component,43,0.550985
307,208,component,44,0.560045
307,208,component,45,0.562906
307,208,component,37,0.567913
307,208,component,40,0.568867
307,208,component,46,0.568867
307,208,component,41,0.571966
307,208,component,47,0.573874
307,208,component,42,0.577927
307,208,component,49,0.581980
307,208,component,50,0.593901
307,208,component,48,0.608921
307,208,component,53,0.617027
307,208,component,56,0.617027
307,208,component,57,0.617981
307,208,component,55,0.622988
307,208,component,51,0.623941
307,208,component,52,0.640869
307,208,component,54,0.648022
307,208,component,60,0.653982
307,208,component,59,0.655890
307,208,component,58,0.662088
307,208,component,61,0.689030
307,208,component,67,0.694036
307,208,component,62,0.698090
307,208,component,66,0.699043
307,208,component,63,0.705004
307,208,component,64,0.705004
307,208,component,69,0.715017
307,208,component,68,0.715971
307,208,component,70,0.726938
307,208,component,71,0.730991
307,208,component,65,0.731945
307,208,component,73,0.741959
307,208,component,74,0.753880
307,208,component,72,0.761032
307,208,component,75,0.761032
307,208,component,78,0.761032
307,208,component,77,0.761986
307,208,component,76,0.777006
307,208,component,79,0.784874
307,208,component,80,0.787020
307,208,component,83,0.797033
307,208,component,82,0.802040
307,208,component,85,0.802994
307,208,component,81,0.810862
307,208,component,84,0.820875
307,208,component,87,0.824928
307,208,component,89,0.843048
307,208,component,88,0.859976
307,208,component,86,0.864029
307,208,component,90,0.866890
307,208,proxy,15,95.485926
307,208,proxy,9,95.697880
307,208,proxy,7,95.727921
307,208,proxy,32,95.727921
307,208,proxy,4,95.997095
307,208,proxy,31,96.037865
307,208,proxy,0,96.065044
307,208,proxy,11,96.153975
307,208,proxy,18,96.296072
307,208,proxy,14,96.297979
307,208,proxy,37,96.337080
307,208,proxy,27,96.431971
307,208,proxy,33,96.472979
307,208,proxy,36,96.606970
307,208,proxy,20,96.616983
307,208,proxy,24,96.649885
307,208,proxy,38,96.692085
307,208,proxy,13,97.106934
307,208,proxy,21,97.106934
307,208,proxy,25,97.351074
307,208,proxy,23,97.361088
307,208,proxy,1,102.385044
307,208,proxy,16,182.264090
307,208,proxy,10,182.265043
307,208,proxy,26,182.338953
307,208,proxy,39,182.769060
307,208,proxy,2,183.919907
307,208,proxy,8,183.984995
307,208,proxy,3,184.067965
307,208,proxy,30,184.092045
307,208,proxy,17,184.520960
307,208,proxy,6,184.536934
307,208,proxy,19,184.982061
307,208,proxy,5,184.990883
307,208,proxy,35,186.336040
307,208,proxy,12,187.620878
307,208,proxy,29,189.589024
307,208,proxy,34,286.921024
307,208,proxy,28,305.984974
307,208,proxy,22,308.707952
308,218,component,2,0.139952
308,218,component,3,0.158072
308,218,component,6,0.158072
308,218,component,4,0.163078
308,218,component,1,0.165939
308,218,component,8,0.200033
308,218,component,5,0.200987
308,218,component,7,0.201941
308,218,component,10,0.239134
308,218,component,9,0.241041
308,218,component,11,0.251055
308,218,component,15,0.261068
308,218,component,13,0.281096
308,218,component,12,0.286102
308,218,component,17,0.298023
308,218,component,18,0.298023
308,218,component,14,0.304937
308,218,component,16,0.319004
308,218,component,21,0.332117
308,218,component,20,0.334024
308,218,component,19,0.348091
308,218,component,22,0.358105
308,218,component,23,0.370979
308,218,component,26,0.386953
308,218,component,27,0.393152
308,218,component,28,0.393152
308,218,component,25,0.396967
308,218,component,24,0.404119
308,218,component,29,0.432014
308,218,component,31,0.438929
308,218,component,33,0.440121
308,218,component,30,0.465155
308,218,component,32,0.467062
308,218,component,34,0.471115
308,218,component,35,0.499964
308,218,component,36,0.509024
308,218,component,37,0.520945
308,218,component,40,0.522137
308,218,component,38,0.530958
308,218,component,42,0.534058
308,218,component,39,0.535965
308,218,component,41,0.544071
308,218,component,43,0.570059
308,218,component,45,0.580072
308,218,component,48,0.581026
308,218,component,46,0.584126
308,218,component,44,0.586033
308,218,component,51,0.591993
308,218,component,49,0.597954
308,218,component,47,0.601053
308,218,component,52,0.604153
308,218,component,50,0.615120
308,218,component,58,0.631094
308,218,component,57,0.633001
308,218,component,53,0.636101
308,218,component,56,0.636101
308,218,component,55,0.658035
308,218,component,54,0.663996
308,218,component,60,0.663996
308,218,component,62,0.671148
308,218,component,59,0.674963
308,218,component,63,0.674963
308,218,component,65,0.684023
308,218,component,61,0.697136
308,218,component,67,0.710964
308,218,component,64,0.719070
