# proxy downlink barrier profile
# arm_clock_monotonic_ns=94746442790710
# arm_clock_realtime_ns=1785735632422851513
# dump_clock_monotonic_ns=94927792913827
# dump_clock_realtime_ns=1785735813772974680
# realtime_monotonic_drift_ns=-50
# rounds_recorded=1328 slot_indications_recorded=331932
# round_seq_range=4589..5916
# times are ns; seg_* are us; skip lines beginning with '#'
round_seq,sfn,slot,gnb_count,sfn_slot_mismatch,latest_gnb_id,seg1_kernel_to_wake_us,seg2a_lock_blocked_us,seg2b_drain_us,seg2c_fanout_us,seg3a_unpack_us,seg3b_lock_wait_us,seg4_lock_to_flag_us,seg5a_ue_phase_us,seg5b_gnb_phase_us,seg6_ack_us,total_wait_us,msgs_before_slotind,t0_kernel_real_ns,t0_kernel_mono_ns,t1_wake_ns,t2_dispatch_ns,t2b_prelock_ns,t3_locked_ns,t4_max_ns,lock_blocked_ns,fanout_held_ns,t5_round_start_ns,t6_ue_done_ns,t7_gnb_done_ns,t8_ack_sent_ns,really_finished_ue,really_finished_gnb
5542,277,2,250,0,24,46.753,0.000,16.161,0.000,20.658,4010.676,362.228,0.000,10.350,52.438,4519.264,0,1785735763066009296,94877085948457,94877085995210,94877086011371,94877086032029,94877090042705,94877090404933,0,0,94876991666135,94877003935074,94877090415283,94877090467721,0,1
5543,277,3,250,0,140,30.593,0.000,12.354,0.000,19.757,3866.956,346.579,0.000,2.935,36.900,4316.074,0,1785735763163098804,94877183037965,94877183068558,94877183080912,94877183100669,94877186967625,94877187314204,0,0,94877090814491,94877102220684,94877187317139,94877187354039,0,1
5544,277,4,250,0,138,-22.036,87296.729,461.164,797.775,18.855,1469.484,91.581,0.000,6.422,43.241,90163.215,2,1785735763179070903,94877199010064,94877198988028,94877287543696,94877287562551,94877289032035,94877289123616,87296729,797775,94877187868503,94877199348464,94877289130038,94877289173279,0,1
5545,277,5,250,0,64,93.982,0.000,13.645,0.000,21.821,8178.585,346.349,0.000,2.966,26.980,8684.328,0,1785735763358819179,94877378758340,94877378852322,94877378865967,94877378887788,94877387066373,94877387412722,0,0,94877289531050,94877301498104,94877387415688,94877387442668,0,1
5546,277,6,250,0,36,25.914,0.000,15.970,0.000,18.164,0.181,351.188,0.000,2.434,19.938,433.789,0,1785735763464826798,94877484765959,94877484791873,94877484807843,94877484826007,94877484826188,94877485177376,0,0,94877387929691,94877399726847,94877485179810,94877485199748,0,1
5547,277,7,250,0,76,40.642,30189.029,52.879,387.266,24.616,359.794,76.123,0.000,8.426,52.498,31191.273,1,1785735763621138648,94877641077809,94877641118451,94877671747625,94877671772241,94877672132035,94877672208158,30189029,387266,94877485539384,94877497343383,94877672216584,94877672269082,0,1
5548,277,8,250,0,153,18.861,0.000,15.138,0.000,17.012,10812.200,364.483,0.000,9.999,35.165,11272.858,0,1785735763739749875,94877759689036,94877759707897,94877759723035,94877759740047,94877770552247,94877770916730,0,0,94877672767215,94877684799592,94877770926729,94877770961894,0,1
5549,277,9,250,0,25,39.279,0.000,10.220,0.000,26.469,11353.144,365.726,0.000,10.068,43.993,11848.899,0,1785735763837070546,94877857009707,94877857048986,94877857059206,94877857085675,94877868438819,94877868804545,0,0,94877771442154,94877782853718,94877868814613,94877868858606,0,1
5550,277,10,250,0,117,19.502,0.000,11.362,0.000,20.187,14893.749,372.518,0.000,8.656,42.991,15368.965,0,1785735763931717808,94877951656969,94877951676471,94877951687833,94877951708020,94877966601769,94877966974287,0,0,94877869318277,94877880866426,94877966982943,94877967025934,0,1
5551,277,11,250,0,227,13.491,0.000,9.568,0.000,19.467,28854.247,358.782,0.000,4.709,51.617,29311.881,0,1785735764016318725,94878036257886,94878036271377,94878036280945,94878036300412,94878065154659,94878065513441,0,0,94877967566667,94877979149280,94878065518150,94878065569767,0,1
5552,277,12,250,0,242,-19.831,180681.796,574.456,1177.356,18.725,2201.836,112.120,0.000,1.092,27.802,184775.352,3,1785735764050434361,94878070373522,94878070353691,94878252787299,94878252806024,94878255007860,94878255119980,180681796,1177356,94878066109609,94878077545577,94878255121072,94878255148874,0,1
5553,277,13,250,0,127,36.113,70801.730,41.136,371.697,20.429,7743.851,383.749,0.000,6.732,31.820,79437.257,1,1785735764341960349,94878361899510,94878361935623,94878433150186,94878433170615,94878440914466,94878441298215,70801730,371697,94878255658589,94878267720692,94878441304947,94878441336767,0,1
5554,277,14,250,0,191,43.717,0.000,11.832,0.000,18.505,23170.578,379.130,0.000,6.592,39.214,23669.568,0,1785735764495549067,94878515488228,94878515531945,94878515543777,94878515562282,94878538732860,94878539111990,0,0,94878441933515,94878453847400,94878539118582,94878539157796,0,1
5555,277,15,250,0,144,13.151,0.000,4.268,0.000,16.711,86324.887,344.165,0.000,10.209,19.737,86733.128,0,1785735764530558027,94878550497188,94878550510339,94878550514607,94878550531318,94878636856205,94878637200370,0,0,94878539669214,94878551296352,94878637210579,94878637230316,0,1
5556,277,16,250,0,121,41.724,0.000,12.323,0.000,19.697,17907.665,365.675,0.000,9.929,38.301,18395.314,0,1785735764696657288,94878716596449,94878716638173,94878716650496,94878716670193,94878734577858,94878734943533,0,0,94878637642218,94878649493566,94878734953462,94878734991763,0,1
5557,277,17,250,0,198,32.016,22857.090,55.644,456.035,22.963,332.953,87.725,0.000,0.982,51.186,23896.594,1,1785735764878643657,94878898582818,94878898614834,94878921983603,94878922006566,94878922339519,94878922427244,22857090,456035,94878735594663,94878747277184,94878922428226,94878922479412,0,1
5558,277,18,250,0,115,-1.227,153706.888,49.213,436.899,17.543,21594.404,357.981,0.000,1.923,53.651,176217.275,1,1785735764912670197,94878932609358,94878932608131,94879086801131,94879086818674,94879108413078,94879108771059,153706888,436899,94878923057054,94878934964958,94879108772982,94879108826633,0,1
5559,277,19,250,0,42,30.523,68359.864,51.716,400.020,20.028,7887.309,572.363,0.000,7.915,44.834,77374.572,1,1785735765199523719,94879219462880,94879219493403,94879288305003,94879288325031,94879296212340,94879296784703,68359864,400020,94879109258161,94879121636787,94879296792618,94879296837452,0,1
5560,278,0,250,0,104,-32.335,166841.080,688.902,702.436,17.933,98113.387,370.124,0.000,5.931,52.558,266760.016,2,1785735765305167817,94879325106978,94879325074643,94879493307061,94879493324994,94879591438381,94879591808505,166841080,702436,94879297277817,94879315211942,94879591814436,94879591866994,0,1
5561,278,1,250,0,213,-78.682,168262.724,583.574,1129.586,22.833,605.986,144.390,0.000,4.829,30.898,170706.138,3,1785735765616075242,94879636014403,94879635935721,94879805911605,94879805934438,94879806540424,94879806684814,168262724,1129586,94879592453643,94879606463265,94879806689643,94879806720541,0,1
5562,278,2,250,0,235,-34.238,86226.372,455.784,772.077,18.635,705.472,99.286,0.000,9.488,53.490,88306.366,2,1785735765797822213,94879817761374,94879817727136,94879905181369,94879905200004,94879905905476,94879906004762,86226372,772077,94879807105242,94879819165832,94879906014250,94879906067740,0,1
5563,278,3,250,0,174,52.585,0.000,12.533,0.000,18.725,16495.651,376.796,0.000,1.262,34.404,16991.956,0,1785735765966840272,94879986779433,94879986832018,94879986844551,94879986863276,94880003358927,94880003735723,0,0,94879906509488,94879918585145,94880003736985,94880003771389,0,1
5564,278,4,250,0,192,-32.966,89132.339,478.858,790.039,24.656,2235.168,107.932,0.000,8.456,29.014,92773.496,2,1785735765989663269,94880009602430,94880009569464,94880099970700,94880099995356,94880102230524,94880102338456,89132339,790039,94880004266036,94880015762588,94880102346912,94880102375926,0,1
5565,278,5,250,0,123,38.247,25562.039,462.437,654.907,14.046,857.697,97.262,0.000,6.132,27.111,27719.878,2,1785735766166293813,94880186232974,94880186271221,94880212950604,94880212964650,94880213822347,94880213919609,25562039,654907,94880102793459,94880114541112,94880213925741,94880213952852,0,1
5566,278,6,250,0,59,265.924,0.000,6.792,0.000,31.399,7674.942,362.188,0.000,4.779,20.559,8366.583,0,1785735766283998581,94880303937742,94880304203666,94880304210458,94880304241857,94880311916799,94880312278987,0,0,94880214404939,94880226326918,94880312283766,94880312304325,0,1
5567,278,7,250,0,168,30.322,84667.882,48.672,405.209,20.889,18326.751,385.964,0.000,8.506,39.013,103933.208,1,1785735766374357988,94880394297149,94880394327471,94880479449234,94880479470123,94880497796874,94880498182838,84667882,405209,94880312865887,94880324485520,94880498191344,94880498230357,0,1
5568,278,8,250,0,75,-81.757,76574.116,46.878,385.552,19.567,7980.413,114.184,0.000,6.072,40.676,85085.701,1,1785735766492047066,94880511986227,94880511904470,94880588911016,94880588930583,94880596910996,94880597025180,76574116,385552,94880498785016,94880510864581,94880597031252,94880597071928,0,1
5569,278,9,250,0,88,46.774,0.000,13.295,0.000,21.962,1521.932,364.753,0.000,7.294,37.520,2013.530,0,1785735766673353652,94880693292812,94880693339586,94880693352881,94880693374843,94880694896775,94880695261528,0,0,94880597759546,94880609322704,94880695268822,94880695306342,0,1
5570,278,10,250,0,182,166.248,0.000,11.842,0.000,19.657,3721.093,359.533,0.000,0.852,21.060,4300.285,0,1785735766768922291,94880788861451,94880789027699,94880789039541,94880789059198,94880792780291,94880793139824,0,0,94880695806389,94880707428877,94880793140676,94880793161736,0,1
5571,278,11,250,0,230,16.257,0.000,13.295,0.000,22.292,29211.527,380.282,0.000,7.524,51.647,29702.824,0,1785735766842056271,94880861995431,94880862011688,94880862024983,94880862047275,94880891258802,94880891639084,0,0,94880793577735,94880804893158,94880891646608,94880891698255,0,1
5572,278,12,250,0,138,29.752,57687.086,40.886,394.349,23.404,4131.862,204.654,0.000,2.094,50.715,62564.802,1,1785735766996634733,94881016573893,94881016603645,94881074725966,94881074749370,94881078881232,94881079085886,57687086,394349,94880892259026,94880903540035,94881079087980,94881079138695,0,1
5573,278,13,250,0,93,35.964,61142.941,41.448,361.968,16.591,5013.644,550.622,0.000,8.626,52.569,67224.373,1,1785735767178858007,94881198797167,94881198833131,94881260379488,94881260396079,94881265409723,94881265960345,61142941,361968,94881079598957,94881091587001,94881265968971,94881266021540,0,1
5574,278,14,250,0,108,27.208,0.000,9.087,0.000,17.633,50356.419,353.001,0.000,9.548,50.826,50823.722,0,1785735767294103626,94881314042786,94881314069994,94881314079081,94881314096714,94881364453133,94881364806134,0,0,94881266555721,94881278396889,94881364815682,94881364866508,0,1
5575,278,15,250,0,119,20.215,0.000,11.452,0.000,19.817,22812.286,391.403,0.000,9.688,51.677,23316.538,0,1785735767419533319,94881439472479,94881439492694,94881439504146,94881439523963,94881462336249,94881462727652,0,0,94881365491268,94881376821489,94881462737340,94881462789017,0,1
5576,278,16,250,0,40,65.189,0.000,11.161,0.000,18.795,14889.901,385.352,0.000,3.747,40.105,15414.250,0,1785735767525053395,94881544992555,94881545057744,94881545068905,94881545087700,94881559977601,94881560362953,0,0,94881463342975,94881474972016,94881560366700,94881560406805,0,1
5577,278,17,250,0,13,18.993,82219.475,49.332,424.986,24.145,21546.284,369.162,0.000,1.322,51.076,104704.775,1,1785735767621362621,94881641301781,94881641320774,94881724014567,94881724038712,94881745584996,94881745954158,82219475,424986,94881560971714,94881572275566,94881745955480,94881746006556,0,1
5578,278,18,250,0,30,36.806,69403.910,52.328,393.758,18.775,3257.284,140.563,0.000,2.856,50.895,73357.175,1,1785735767839889802,94881859828962,94881859865768,94881929715764,94881929734539,94881932991823,94881933132386,69403910,393758,94881746572236,94881758751097,94881933135242,94881933186137,0,1
5579,278,19,250,0,33,151.661,55532.618,49.562,412.674,18.104,3992.892,333.245,0.000,3.366,51.286,60545.408,1,1785735768039115295,94882059054455,94882059206116,94882115200970,94882115219074,94882119211966,94882119545211,55532618,412674,94881933696904,94881945973759,94882119548577,94882119599863,0,1
5580,279,0,250,0,135,-57.120,37912.131,472.856,789.930,23.153,1457.822,222.978,0.000,0.691,26.931,40849.372,2,1785735768167137886,94882187077046,94882187019926,94882226194843,94882226217996,94882227675818,94882227898796,37912131,789930,94882120207972,94882132776013,94882227899487,94882227926418,0,1
5581,279,1,250,0,27,34.011,112797.172,39.434,399.348,24.656,6205.438,237.254,0.000,5.671,50.024,119793.008,1,1785735768279906945,94882299846105,94882299880116,94882413116070,94882413140726,94882419346164,94882419583418,112797172,399348,94882228892989,94882240677632,94882419589089,94882419639113,0,1
5582,279,2,250,0,17,54.799,0.000,13.826,0.000,22.302,8302.978,360.897,0.000,1.552,43.752,8800.106,0,1785735768489819184,94882509758344,94882509813143,94882509826969,94882509849271,94882518152249,94882518513146,0,0,94882420265757,94882432139677,94882518514698,94882518558450,0,1
5583,279,3,250,0,52,27.809,0.000,11.401,0.000,19.677,19563.629,370.815,0.000,1.703,48.381,20043.415,0,1785735768575908139,94882595847299,94882595875108,94882595886509,94882595906186,94882615469815,94882615840630,0,0,94882518965002,94882530273883,94882615842333,94882615890714,0,1
5584,279,4,250,0,235,-32.905,79151.335,434.584,546.925,18.365,0.030,97.482,0.000,3.056,25.257,80244.129,2,1785735768614123418,94882634062578,94882634029673,94882714162517,94882714180882,94882714180912,94882714278394,79151335,546925,94882616518189,94882627965760,94882714281450,94882714306707,0,1
5585,279,5,250,0,207,15.526,0.000,21.470,0.000,20.739,17199.739,365.064,0.000,6.572,56.196,17685.306,0,1785735768774387865,94882794327025,94882794342551,94882794364021,94882794384760,94882811584499,94882811949563,0,0,94882714804380,94882726305161,94882811956135,94882812012331,0,1
5586,279,6,250,0,234,20.145,0.000,9.327,0.000,21.120,14967.997,344.375,0.000,9.338,45.535,15417.837,0,1785735768874587701,94882894526861,94882894547006,94882894556333,94882894577453,94882909545450,94882909889825,0,0,94882812544638,94882823852948,94882909899163,94882909944698,0,1
5587,279,7,250,0,220,33.179,85136.040,47.870,428.883,24.476,17181.064,380.894,0.000,8.065,49.362,103289.833,1,1785735768973663742,94882993602902,94882993636081,94883079248874,94883079273350,94883096454414,94883096835308,85136040,428883,94882910424067,94882921894230,94883096843373,94883096892735,0,1
5588,279,8,250,0,33,32.017,0.000,13.645,0.000,25.338,18042.648,338.945,0.000,6.142,52.729,18511.464,0,1785735769156826106,94883176765266,94883176797283,94883176810928,94883176836266,94883194878914,94883195217859,0,0,94883097374468,94883109706106,94883195224001,94883195276730,0,1
5589,279,9,250,0,170,29.502,0.000,10.500,0.000,17.763,20011.949,352.851,0.000,2.485,26.499,20451.549,0,1785735769253817320,94883273756480,94883273785982,94883273796482,94883273814245,94883293826194,94883294179045,0,0,94883195835116,94883207656156,94883294181530,94883294208029,0,1
5590,279,10,250,0,241,17.449,0.000,10.059,0.000,28.564,4925.740,362.429,0.000,8.455,37.090,5389.786,0,1785735769367036212,94883386975372,94883386992821,94883387002880,94883387031444,94883391957184,94883392319613,0,0,94883294574526,94883306317951,94883392328068,94883392365158,0,1
5591,279,11,250,0,124,8.233,0.000,6.562,0.000,18.234,87242.597,357.731,0.000,1.482,46.878,87681.717,0,1785735769383146880,94883403086040,94883403094273,94883403100835,94883403119069,94883490361666,94883490719397,0,0,94883392829438,94883404726742,94883490720879,94883490767757,0,1
5592,279,12,250,0,10,21.868,122819.622,41.187,408.315,15.249,2950.238,263.404,0.000,4.067,26.770,126550.720,1,1785735769532826904,94883552766064,94883552787932,94883676057056,94883676072305,94883679022543,94883679285947,122819622,408315,94883491427433,94883502866698,94883679290014,94883679316784,0,1
5593,279,13,250,0,210,32.147,107960.368,45.596,404.278,25.508,1411.685,86.162,0.000,8.195,48.861,110022.800,1,1785735769734499021,94883754438181,94883754470328,94883862880570,94883862906078,94883864317763,94883864403925,107960368,404278,94883679823033,94883691679820,94883864412120,94883864460981,0,1
5594,279,14,250,0,151,40.924,0.000,12.864,0.000,18.324,14275.099,369.733,0.000,7.413,44.834,14769.191,0,1785735769928106307,94883948045467,94883948086391,94883948099255,94883948117579,94883962392678,94883962762411,0,0,94883864969434,94883876805152,94883962769824,94883962814658,0,1
5595,279,15,250,0,136,91.579,0.000,11.511,0.000,21.811,2198.390,337.122,0.000,9.828,33.894,2704.135,0,1785735770038167121,94884058106281,94884058197860,94884058209371,94884058231182,94884060429572,94884060766694,0,0,94883963306300,94883975144803,94884060776522,94884060810416,0,1
5596,279,16,250,0,113,28.570,0.000,12.534,0.000,18.144,20977.478,346.259,0.000,10.139,52.798,21445.922,0,1785735770117156163,94884137095323,94884137123893,94884137136427,94884137154571,94884158132049,94884158478308,0,0,94884061310783,94884072716946,94884158488447,94884158541245,0,1
5597,279,17,250,0,238,26.488,54248.712,59.362,579.365,15.970,5027.280,137.507,0.000,0.762,25.287,60120.733,1,1785735770264284926,94884284224085,94884284250573,94884339138012,94884339153982,94884344181262,94884344318769,54248712,579365,94884159121372,94884170856332,94884344319531,94884344344818,0,1
5598,279,18,250,0,152,28.611,120424.925,48.580,439.474,21.280,2956.540,136.937,0.000,8.496,46.928,124111.771,1,1785735770385352976,94884405292135,94884405320746,94884526233725,94884526255005,94884529211545,94884529348482,120424925,439474,94884344941827,94884356710059,94884529356978,94884529403906,0,1
5599,279,19,250,0,26,26.116,77957.518,54.202,433.072,21.941,6279.397,152.445,0.000,9.538,26.931,84961.160,1,1785735770612205337,94884632144496,94884632170612,94884710615404,94884710637345,94884716916742,94884717069187,77957518,433072,94884529913551,94884542060673,94884717078725,94884717105656,0,1
5600,280,0,250,0,38,7.031,167430.294,412.654,751.729,23.163,20670.182,392.676,0.000,1.683,71.484,189760.896,2,1785735770798733978,94884818673137,94884818680168,94884987274845,94884987298008,94885007968190,94885008360866,167430294,751729,94884717605082,94884734338337,94885008362549,94885008434033,0,1
5601,280,1,250,0,105,-8.498,166521.540,633.978,1172.338,23.303,469.109,102.492,0.000,11.251,25.759,168951.272,3,1785735771038880330,94885058819489,94885058810991,94885227138847,94885227162150,94885227631259,94885227733751,166521540,1172338,94885008930524,94885021990636,94885227745002,94885227770761,0,1
5602,280,2,250,0,79,-3.539,84838.473,466.494,719.137,18.034,1787.630,109.735,0.000,8.256,24.255,87968.475,2,1785735771223337880,94885243277039,94885243273500,94885329297604,94885329315638,94885331103268,94885331213003,84838473,719137,94885228299441,94885240444590,94885331221259,94885331245514,0,1
5603,280,3,250,0,74,11.980,0.000,5.580,0.000,21.972,87976.201,352.531,0.000,1.693,44.604,88414.561,0,1785735771321611618,94885341550777,94885341562757,94885341568337,94885341590309,94885429566510,94885429919041,0,0,94885331751733,94885343734847,94885429920734,94885429965338,0,1
5604,280,4,250,0,216,-18.467,89472.736,736.010,775.362,17.984,3059.382,95.409,0.000,5.270,36.669,94180.355,2,1785735771414891909,94885434831068,94885434812601,94885525796709,94885525814693,94885528874075,94885528969484,89472736,775362,94885430504809,94885442157594,94885528974754,94885529011423,0,1
5605,280,5,250,0,81,12.311,0.000,5.130,0.000,33.012,78598.779,369.333,0.000,8.115,36.528,79063.208,0,1785735771528295837,94885548234996,94885548247307,94885548252437,94885548285449,94885626884228,94885627253561,0,0,94885529582693,94885541801178,94885627261676,94885627298204,0,1
5606,280,6,250,0,51,16.068,0.000,8.806,0.000,16.882,6360.910,368.200,0.000,9.898,35.837,6816.601,0,1785735771698234522,94885718173681,94885718189749,94885718198555,94885718215437,94885724576347,94885724944547,0,0,94885627723381,94885639863009,94885724954445,94885724990282,0,1
5607,280,7,250,0,186,54.500,56279.328,50.945,450.244,17.072,4572.037,121.437,0.000,4.629,48.571,61598.763,1,1785735771829394773,94885849333932,94885849388432,94885906168949,94885906186021,94885910758058,94885910879495,56279328,450244,94885725545703,94885737123628,94885910884124,94885910932695,0,1
5608,280,8,250,0,32,2.393,99514.873,45.474,411.201,17.122,0.090,96.030,0.000,10.690,52.148,100150.021,1,1785735771977900446,94885997839605,94885997841998,94886097813546,94886097830668,94886097830758,94886097926788,99514873,411201,94885911371317,94885923658802,94886097937478,94886097989626,0,1
5609,280,9,250,0,215,36.266,0.000,11.582,0.000,21.420,18881.701,353.192,0.000,5.610,50.104,19359.875,0,1785735772156835669,94886176774828,94886176811094,94886176822676,94886176844096,94886195725797,94886196078989,0,0,94886098490495,94886110502273,94886196084599,94886196134703,0,1
5610,280,10,250,0,222,59.008,0.000,12.854,0.000,18.986,3747.432,336.030,0.000,3.456,20.809,4198.575,0,1785735772270289311,94886290228470,94886290287478,94886290300332,94886290319318,94886294066750,94886294402780,0,0,94886196603471,94886208221211,94886294406236,94886294427045,0,1
5611,280,11,250,0,129,-33.144,78422.830,40.766,405.951,24.426,8730.279,281.468,0.000,5.089,51.837,87929.502,1,1785735772286891250,94886306830409,94886306797265,94886385666812,94886385691238,94886394421517,94886394702985,78422830,405951,94886294862561,94886306308790,94886394708074,94886394759911,0,1
5612,280,12,250,0,244,-38.915,178987.922,468.045,1135.849,25.017,1669.699,95.419,0.000,2.134,49.833,182395.003,3,1785735772384772342,94886404711501,94886404672586,94886585264402,94886585289419,94886586959118,94886587054537,178987922,1135849,94886395223801,94886407059999,94886587056671,94886587106504,0,1
5613,280,13,250,0,159,17.581,81960.159,43.120,418.875,19.747,7374.830,283.050,0.000,8.386,38.171,90163.919,1,1785735772664072180,94886684011339,94886684028920,94886766451074,94886766470821,94886773845651,94886774128701,81960159,418875,94886587658158,94886599550923,94886774137087,94886774175258,0,1
5614,280,14,250,0,24,89.145,0.000,15.308,0.000,25.638,12674.700,370.665,0.000,1.392,25.979,13202.827,0,1785735772839769476,94886859708635,94886859797780,94886859813088,94886859838726,94886872513426,94886872884091,0,0,94886774751157,94886786550006,94886872885483,94886872911462,0,1
5615,280,15,250,0,12,12.792,0.000,7.263,0.000,19.867,14300.978,342.231,0.000,2.856,50.975,14736.962,0,1785735772936427656,94886956366815,94886956379607,94886956386870,94886956406737,94886970707715,94886971049946,0,0,94886873363239,94886884532538,94886971052802,94886971103777,0,1
5616,280,16,250,0,135,-12.516,89604.143,471.384,530.673,22.282,0.050,98.044,0.000,5.350,48.781,90768.191,2,1785735772959330672,94886979269831,94886979257315,94887069863515,94887069885797,94887069885847,94887069983891,89604143,530673,94886971664678,94886983420627,94887069989241,94887070038022,0,1
5617,280,17,250,0,240,20.216,83512.407,49.412,401.673,16.622,6992.312,242.395,0.000,10.810,43.040,91288.887,1,1785735773144795470,94887164734629,94887164754845,94887248718337,94887248734959,94887255727271,94887255969666,83512407,401673,94887070525836,94887082059298,94887255980476,94887256023516,0,1
5618,280,18,250,0,154,41.897,39928.058,61.114,443.371,20.268,2390.249,247.644,0.000,2.845,27.632,43163.078,1,1785735773378611790,94887398550949,94887398592846,94887439025389,94887439045657,94887441435906,94887441683550,39928058,443371,94887256490371,94887268401650,94887441686395,94887441714027,0,1
5619,280,19,250,0,99,22.029,81976.089,44.433,384.681,23.454,61143.912,352.000,0.000,7.153,39.925,143993.676,1,1785735773465957431,94887485896590,94887485918619,94887568323822,94887568347276,94887629491188,94887629843188,81976089,384681,94887442127342,94887454561842,94887629850341,94887629890266,0,1
5620,281,0,250,0,67,-18.066,37481.053,537.788,746.739,19.316,2089.335,234.460,0.000,3.757,43.130,41137.512,2,1785735773686921498,94887706860657,94887706842591,94887745608171,94887745627487,94887747716822,94887747951282,37481053,746739,94887630381667,94887642804365,94887747955039,94887747998169,0,1
5621,281,1,250,0,132,-1.785,105266.982,495.367,1209.086,16.141,1112.244,589.284,0.000,4.639,27.030,108718.988,3,1785735773822496471,94887842435630,94887842433845,94887949405280,94887949421421,94887950533665,94887951122949,105266982,1209086,94887748390535,94887760684321,94887951127588,94887951154618,0,1
5622,281,2,250,0,87,28.753,0.000,11.511,0.000,18.896,6092.245,342.292,0.000,10.920,49.413,6554.030,0,1785735774023150762,94888043089920,94888043118673,94888043130184,94888043149080,94888049241325,94888049583617,0,0,94887951804045,94887963687563,94888049594537,94888049643950,0,1
5623,281,3,250,0,2,52.247,0.000,17.974,0.000,16.501,13452.758,335.869,0.000,4.759,45.936,13926.044,0,1785735774113631386,94888133570544,94888133622791,94888133640765,94888133657266,94888147110024,94888147445893,0,0,94888050170567,94888061529231,94888147450652,94888147496588,0,1
5624,281,4,250,0,63,-47.961,84238.458,537.707,822.040,18.665,195.938,101.800,0.000,9.618,26.480,85902.745,2,1785735774140996214,94888160935372,94888160887411,94888246485616,94888246504281,94888246700219,94888246802019,84238458,822040,94888148089349,94888159480905,94888246811637,94888246838117,0,1
5625,281,5,250,0,233,43.561,0.000,10.199,0.000,17.122,3041.799,366.888,0.000,11.962,50.044,3541.575,0,1785735774321415337,94888341354495,94888341398056,94888341408255,94888341425377,94888344467176,94888344834064,0,0,94888247320030,94888258825489,94888344846026,94888344896070,0,1
5626,281,6,250,0,69,27.290,0.000,11.662,0.000,19.026,4942.972,339.186,0.000,1.062,22.472,5363.670,0,1785735774417401778,94888437340936,94888437368226,94888437379888,94888437398914,94888442341886,94888442681072,0,0,94888345422707,94888356783535,94888442682134,94888442704606,0,1
5627,281,7,250,0,161,51.756,82282.763,53.579,437.941,21.100,10845.533,318.557,0.000,7.504,52.659,94071.392,1,1785735774515696566,94888535635724,94888535687480,94888618461763,94888618482863,94888629328396,94888629646953,82282763,437941,94888443200515,94888454800361,94888629654457,94888629707116,0,1
5628,281,8,250,0,148,40.044,0.000,7.855,0.000,26.079,19889.269,343.674,0.000,7.123,52.218,20366.262,0,1785735774688284975,94888708224133,94888708264177,94888708272032,94888708298111,94888728187380,94888728531054,0,0,94888630250293,94888642248836,94888728538177,94888728590395,0,1
5629,281,9,250,0,157,27.391,0.000,14.898,0.000,22.341,13639.899,569.928,0.000,5.972,48.070,14328.499,0,1785735774792044552,94888811983710,94888812011101,94888812025999,94888812048340,94888825688239,94888826258167,0,0,94888729096483,94888740388924,94888826264139,94888826312209,0,1
5630,281,10,250,0,52,19.526,0.000,8.656,0.000,18.925,13378.900,383.869,0.000,10.069,21.440,13841.385,0,1785735774889914213,94888909853371,94888909872897,94888909881553,94888909900478,94888923279378,94888923663247,0,0,94888826799341,94888838132127,94888923673316,94888923694756,0,1
5631,281,11,250,0,211,41.827,0.000,12.744,0.000,31.018,5229.178,373.590,0.000,10.430,38.712,5737.499,0,1785735774996099436,94889016038594,94889016080421,94889016093165,94889016124183,94889021353361,94889021726951,0,0,94888924263111,94888935589725,94889021737381,94889021776093,0,1
5632,281,12,250,0,62,-30.829,179971.945,474.630,1085.083,22.102,465.582,104.235,0.000,8.216,45.936,182146.900,3,1785735775008194820,94889028133978,94889028103149,94889209634807,94889209656909,94889210122491,94889210226726,179971945,1085083,94889022301498,94889033755350,94889210234942,94889210280878,0,1
5633,281,13,250,0,225,10.579,161144.737,40.606,427.581,27.682,11510.829,383.689,0.000,2.665,53.380,173601.748,1,1785735775202779116,94889222718274,94889222728853,94889384341777,94889384369459,94889395880288,94889396263977,161144737,427581,94889210805531,94889222694469,94889396266642,94889396320022,0,1
5634,281,14,250,0,132,13.554,0.000,20.058,0.000,17.643,87423.987,349.244,0.000,8.546,50.525,87883.557,0,1785735775386821900,94889406761058,94889406774612,94889406794670,94889406812313,94889494236300,94889494585544,0,0,94889396765677,94889408610513,94889494594090,94889494644615,0,1
5635,281,15,250,0,73,20.818,0.000,12.463,0.000,21.320,11277.903,358.472,0.000,5.611,41.297,11737.884,0,1785735775560621369,94889580560527,94889580581345,94889580593808,94889580615128,94889591893031,94889592251503,0,0,94889495158067,94889506673305,94889592257114,94889592298411,0,1
5636,281,16,250,0,216,-20.058,86638.786,439.193,525.374,19.006,0.060,103.313,0.000,5.801,40.226,87751.701,2,1785735775582766054,94889602705212,94889602685154,94889690288507,94889690307513,94889690307573,94889690410886,86638786,525374,94889592832913,94889604443759,94889690416687,94889690456913,0,1
5637,281,17,250,0,19,32.590,82519.887,54.271,402.244,25.097,12775.420,315.982,0.000,3.867,41.598,96170.956,1,1785735775761003320,94889780942478,94889780975068,94889863951470,94889863976567,94889876751987,94889877067969,82519887,402244,94889691005771,94889703206202,94889877071836,94889877113434,0,1
