# proxy downlink barrier profile
# arm_clock_monotonic_ns=96136833467440
# arm_clock_realtime_ns=1785737022813528223
# dump_clock_monotonic_ns=96209914420233
# dump_clock_realtime_ns=1785737095894481106
# realtime_monotonic_drift_ns=-90
# rounds_recorded=7568 slot_indications_recorded=189176
# round_seq_range=48529..56096
# times are ns; seg_* are us; skip lines beginning with '#'
round_seq,sfn,slot,gnb_count,sfn_slot_mismatch,latest_gnb_id,seg1_kernel_to_wake_us,seg2a_lock_blocked_us,seg2b_drain_us,seg2c_fanout_us,seg3a_unpack_us,seg3b_lock_wait_us,seg4_lock_to_flag_us,seg5a_ue_phase_us,seg5b_gnb_phase_us,seg6_ack_us,total_wait_us,msgs_before_slotind,t0_kernel_real_ns,t0_kernel_mono_ns,t1_wake_ns,t2_dispatch_ns,t2b_prelock_ns,t3_locked_ns,t4_max_ns,lock_blocked_ns,fanout_held_ns,t5_round_start_ns,t6_ue_done_ns,t7_gnb_done_ns,t8_ack_sent_ns,really_finished_ue,really_finished_gnb
55135,708,15,25,0,3,11.529,0.000,4.869,0.000,18.435,2848.859,283.471,0.000,8.907,10.058,3186.128,0,1785737086615635542,96200635574681,96200635586210,96200635591079,96200635609514,96200638458373,96200638741844,0,0,96200633236046,96200635380575,96200638750751,96200638760809,1,1
55136,708,16,25,0,21,18.783,0.000,7.694,0.000,18.094,4446.944,199.484,0.000,5.560,10.169,4706.728,0,1785737086621311489,96200641250628,96200641269411,96200641277105,96200641295199,96200645742143,96200645941627,0,0,96200639307414,96200641069236,96200645947187,96200645957356,1,1
55137,708,17,25,0,1,-10.562,5562.254,41.057,225.383,22.181,5352.251,194.224,0.000,5.440,9.648,11401.876,1,1785737086627461053,96200647400192,96200647389630,96200653218324,96200653240505,96200658592756,96200658786980,5562254,225383,96200646432697,96200647099497,96200658792420,96200658802068,1,1
55138,708,18,25,0,10,24.634,5140.725,39.073,127.048,21.891,1510.691,100.869,0.000,0.671,11.111,6976.713,1,1785737086643935577,96200663874716,96200663899350,96200669206196,96200669228087,96200670738778,96200670839647,5140725,127048,96200659246581,96200663658810,96200670840318,96200670851429,1,1
55139,708,19,25,0,15,12.882,5237.876,38.281,279.214,21.931,3225.816,226.584,0.000,6.883,11.612,9061.079,1,1785737086653815954,96200673755093,96200673767975,96200679323346,96200679345277,96200682571093,96200682797677,5237876,279214,96200671266597,96200673582828,96200682804560,96200682816172,1,1
55140,709,0,25,0,18,-19.128,7923.038,513.662,519.584,15.870,1432.435,157.565,0.000,2.064,18.054,10563.144,2,1785737086666137806,96200686076945,96200686057817,96200695014101,96200695029971,96200696462406,96200696619971,7923038,519584,96200683214528,96200686715589,96200696622035,96200696640089,1,1
55141,709,1,25,0,17,-48.613,11288.836,576.821,989.595,13.816,0.050,82.214,0.000,7.043,11.672,12921.434,3,1785737086684219261,96200704158400,96200704109787,96200716965039,96200716978855,96200716978905,96200717061119,11288836,989595,96200697065396,96200704196910,96200717068162,96200717079834,1,1
55142,709,2,25,0,1,12.801,0.000,4.168,0.000,22.773,4848.166,115.807,0.000,9.047,10.630,5023.392,0,1785737086699173517,96200719112656,96200719125457,96200719129625,96200719152398,96200724000564,96200724116371,0,0,96200717600971,96200718918249,96200724125418,96200724136048,1,1
55143,709,3,25,0,17,11.048,0.000,5.390,0.000,19.757,2244.347,281.036,0.000,7.013,10.650,2579.241,0,1785737086707957789,96200727896928,96200727907976,96200727913366,96200727933123,96200730177470,96200730458506,0,0,96200724416904,96200727712470,96200730465519,96200730476169,1,1
55144,709,4,25,0,22,11.179,0.000,5.330,0.000,22.743,3532.810,289.793,0.000,1.754,10.720,3874.329,0,1785737086713115224,96200733054363,96200733065542,96200733070872,96200733093615,96200736626425,96200736916218,0,0,96200730970917,96200732885845,96200736917972,96200736928692,1,1
55145,709,5,25,0,8,11.209,0.000,5.490,0.000,19.987,4756.414,297.618,0.000,3.977,10.079,5104.774,0,1785737086718386373,96200738325512,96200738336721,96200738342211,96200738362198,96200743118612,96200743416230,0,0,96200737161258,96200738137277,96200743420207,96200743430286,1,1
55146,709,6,25,0,19,12.651,0.000,4.539,0.000,18.795,1727.056,278.011,0.000,8.066,10.229,2059.347,0,1785737086727940969,96200747880108,96200747892759,96200747897298,96200747916093,96200749643149,96200749921160,0,0,96200743823793,96200747694397,96200749929226,96200749939455,1,1
55147,709,7,25,0,22,15.407,4667.006,42.710,308.067,21.961,903.935,174.426,0.000,3.477,14.768,6151.757,1,1785737086735713184,96200755652323,96200755667730,96200760685513,96200760707474,96200761611409,96200761785835,4667006,308067,96200750458317,96200755464008,96200761789312,96200761804080,1,1
55148,709,8,25,0,3,14.275,0.000,5.410,0.000,18.795,2123.299,272.511,0.000,8.456,12.293,2455.039,0,1785737086746153881,96200766093020,96200766107295,96200766112705,96200766131500,96200768254799,96200768527310,0,0,96200762322521,96200765951663,96200768535766,96200768548059,1,1
55149,709,9,25,0,15,9.896,0.000,4.859,0.000,16.811,3379.274,317.384,0.000,9.118,11.471,3748.813,0,1785737086751380326,96200771319465,96200771329361,96200771334220,96200771351031,96200774730305,96200775047689,0,0,96200768969088,96200771108777,96200775056807,96200775068278,1,1
55150,709,10,25,0,16,12.973,0.000,4.738,0.000,22.964,2957.592,90.430,0.000,9.417,11.622,3109.736,0,1785737086758506520,96200778445659,96200778458632,96200778463370,96200778486334,96200781443926,96200781534356,0,0,96200775359233,96200778228931,96200781543773,96200781555395,1,1
55151,709,11,25,0,1,11.409,0.000,4.268,0.000,22.071,5234.650,120.075,0.000,1.583,12.483,5406.539,0,1785737086762937535,96200782876674,96200782888083,96200782892351,96200782914422,96200788149072,96200788269147,0,0,96200781940116,96200782515915,96200788270730,96200788283213,1,1
55152,709,12,25,0,5,-33.405,5270.808,30.186,290.464,22.833,4016.277,260.799,0.000,6.793,12.032,9876.787,1,1785737086771084673,96200791023812,96200790990407,96200796581865,96200796604698,96200800620975,96200800881774,5270808,290464,96200788858391,96200790777839,96200800888567,96200800900599,1,1
55153,709,13,25,0,22,-10.462,4887.960,38.613,311.995,23.844,1517.795,129.432,0.000,9.879,11.471,6920.527,1,1785737086785880611,96200805819750,96200805809288,96200811047856,96200811071700,96200812589495,96200812718927,4887960,311995,96200801356363,96200805628580,96200812728806,96200812740277,1,1
55154,709,14,25,0,24,21.047,0.000,4.900,0.000,19.817,2421.027,287.689,0.000,6.782,9.608,2770.870,0,1785737086796521613,96200816460752,96200816481799,96200816486699,96200816506516,96200818927543,96200819215232,0,0,96200813195971,96200816298255,96200819222014,96200819231622,1,1
55155,709,15,25,0,1,11.850,0.000,4.980,0.000,23.123,3404.801,122.600,0.000,8.816,10.149,3586.319,0,1785737086802259656,96200822198795,96200822210645,96200822215625,96200822238748,96200825643549,96200825766149,0,0,96200819632293,96200822007074,96200825774965,96200825785114,1,1
55156,709,16,25,0,22,11.619,0.000,6.302,0.000,20.468,3405.613,265.668,0.000,3.827,9.848,3723.345,0,1785737086808696069,96200828635208,96200828646827,96200828653129,96200828673597,96200832079210,96200832344878,0,0,96200826155488,96200828468844,96200832348705,96200832358553,1,1
55157,709,17,25,0,1,-9.661,5590.106,40.307,123.451,22.001,5450.915,97.192,0.000,4.569,10.670,11329.550,1,1785737086813713001,96200833652140,96200833642479,96200839396343,96200839418344,96200844869259,96200844966451,5590106,123451,96200832758503,96200833382222,96200844971020,96200844981690,1,1
55158,709,18,25,0,5,11.590,5569.417,38.682,211.507,22.592,3814.058,115.426,0.000,1.243,11.501,9796.016,1,1785737086827679745,96200847618884,96200847630474,96200853450080,96200853472672,96200857286730,96200857402156,5569417,211507,96200845445849,96200847421893,96200857403399,96200857414900,1,1
55159,709,19,25,0,8,-11.283,4640.788,40.435,202.188,22.072,1834.498,107.501,0.000,9.368,10.690,6856.257,1,1785737086842177154,96200862116293,96200862105010,96200866988421,96200867010493,96200868844991,96200868952492,4640788,202188,96200858013131,96200861900226,96200868961860,96200868972550,1,1
55160,710,0,25,0,3,3.564,13991.631,2185.496,600.345,21.711,5043.481,270.006,0.000,8.216,25.017,22149.467,2,1785737086850233793,96200870172932,96200870176496,96200886953968,96200886975679,96200892019160,96200892289166,13991631,600345,96200869381737,96200870148213,96200892297382,96200892322399,1,1
55161,710,1,25,0,11,-10.242,12264.214,408.817,422.361,20.438,0.070,90.961,0.000,10.439,18.916,13225.974,3,1785737086873631201,96200893570340,96200893560098,96200906655490,96200906675928,96200906675998,96200906766959,12264214,422361,96200892905341,96200893608188,96200906777398,96200906796314,1,1
55162,710,2,25,0,15,9.375,0.000,4.288,0.000,23.264,1671.222,98.564,0.000,4.779,14.387,1825.879,0,1785737086891799750,96200911738889,96200911748264,96200911752552,96200911775816,96200913447038,96200913545602,0,0,96200907335795,96200911541807,96200913550381,96200913564768,1,1
55163,710,3,25,0,12,12.551,0.000,6.522,0.000,20.859,2797.423,354.544,0.000,6.192,14.056,3212.147,0,1785737086897074926,96200917014065,96200917026616,96200917033138,96200917053997,96200919851420,96200920205964,0,0,96200913887974,96200916819468,96200920212156,96200920226212,1,1
55164,710,4,25,0,22,16.068,0.000,5.891,0.000,20.528,695.364,281.818,0.000,4.949,16.371,1040.989,0,1785737086906092896,96200926032035,96200926048103,96200926053994,96200926074522,96200926769886,96200927051704,0,0,96200920512850,96200925912068,96200927056653,96200927073024,1,1
55165,710,5,25,0,1,13.543,0.000,4.899,0.000,22.162,4936.380,209.523,0.000,5.891,15.219,5207.617,0,1785737086908438412,96200928377551,96200928391094,96200928395993,96200928418155,96200933354535,96200933564058,0,0,96200927543355,96200928137459,96200933569949,96200933585168,1,1
55166,710,6,25,0,1,13.182,0.000,4.809,0.000,20.789,886.001,195.516,0.000,3.417,12.653,1136.367,0,1785737086918868979,96200938808118,96200938821300,96200938826109,96200938846898,96200939732899,96200939928415,0,0,96200934015103,96200938616487,96200939931832,96200939944485,1,1
55167,710,7,25,0,23,0.729,5502.593,41.106,344.736,14.177,1370.719,164.849,0.000,8.035,14.497,7461.441,1,1785737086925012753,96200944951892,96200944952621,96200950841056,96200950855233,96200952225952,96200952390801,5502593,344736,96200940331020,96200944736506,96200952398836,96200952413333,1,1
55168,710,8,25,0,3,12.912,0.000,5.440,0.000,15.790,2908.500,322.775,0.000,9.668,12.463,3287.548,0,1785737086935576170,96200955515309,96200955528221,96200955533661,96200955549451,96200958457951,96200958780726,0,0,96200952963584,96200955377809,96200958790394,96200958802857,1,1
55169,710,9,25,0,4,14.876,0.000,4.578,0.000,23.063,2631.552,201.307,0.000,10.270,12.854,2898.500,0,1785737086942507820,96200962446959,96200962461835,96200962466413,96200962489476,96200965121028,96200965322335,0,0,96200959326539,96200962229890,96200965332605,96200965345459,1,1
55170,710,10,25,0,1,12.621,0.000,4.378,0.000,21.040,3095.822,188.874,0.000,8.486,11.952,3343.173,0,1785737086948391727,96200968330866,96200968343487,96200968347865,96200968368905,96200971464727,96200971653601,0,0,96200965847670,96200968135858,96200971662087,96200971674039,1,1
55171,710,11,25,0,7,13.803,0.000,4.228,0.000,18.796,4657.237,219.452,0.000,4.178,11.902,4929.596,0,1785737086953480173,96200973419312,96200973433115,96200973437343,96200973456139,96200978113376,96200978332828,0,0,96200972152876,96200973211159,96200978337006,96200978348908,1,1
55172,710,12,25,0,22,11.219,5619.241,32.640,303.389,22.623,4102.428,249.608,0.000,8.255,13.686,10363.089,1,1785737086960768762,96200980707901,96200980719120,96200986674390,96200986697013,96200990799441,96200991049049,5619241,303389,96200978890713,96200980521339,96200991057304,96200991070990,1,1
55173,710,13,25,0,4,14.255,4597.336,32.872,242.955,21.921,788.768,125.165,0.000,10.579,13.265,5847.116,1,1785737086976331047,96200996270185,96200996284440,96201001157603,96201001179524,96201001968292,96201002093457,4597336,242955,96200991527675,96200996068295,96201002104036,96201002117301,1,1
55174,710,14,25,0,20,11.310,0.000,4.409,0.000,19.216,3946.145,275.015,0.000,6.412,17.834,4280.341,0,1785737086984694009,96201004633147,96201004644457,96201004648866,96201004668082,96201008614227,96201008889242,0,0,96201002516780,96201004475080,96201008895654,96201008913488,1,1
55175,710,15,25,0,24,16.880,0.000,6.162,0.000,15.529,4226.661,203.471,0.000,6.763,15.208,4490.674,0,1785737086991097470,96201011036608,96201011053488,96201011059650,96201011075179,96201015301840,96201015505311,0,0,96201009389069,96201010844166,96201015512074,96201015527282,1,1
55176,710,16,25,0,10,16.209,0.000,5.701,0.000,24.065,2786.712,318.798,0.000,1.011,14.137,3166.633,0,1785737086999243446,96201019182584,96201019198793,96201019204494,96201019228559,96201022015271,96201022334069,0,0,96201016110084,96201018976336,96201022335080,96201022349217,1,1
55177,710,17,25,0,5,-32.893,4984.020,40.035,337.884,22.432,2190.856,223.479,0.000,6.271,17.042,7789.126,1,1785737087006919010,96201026858148,96201026825255,96201032187194,96201032209626,96201034400482,96201034623961,4984020,337884,96201022887275,96201026629969,96201034630232,96201034647274,1,1
55178,710,18,25,0,2,20.618,4694.037,41.677,247.875,21.350,1125.419,125.045,0.000,5.971,17.683,6299.675,1,1785737087020917063,96201040856201,96201040876819,96201045860408,96201045881758,96201047007177,96201047132222,4694037,247875,96201035248691,96201040650124,96201047138193,96201047155876,1,1
55179,710,19,25,0,24,17.632,5134.151,44.624,215.394,21.831,187.702,119.914,0.000,6.252,16.691,5764.191,1,1785737087033961810,96201053900948,96201053918580,96201059312749,96201059334580,96201059522282,96201059642196,5134151,215394,96201047594137,96201053708426,96201059648448,96201059665139,1,1
55180,711,0,25,0,22,-6.784,8706.126,955.219,476.824,17.012,1347.335,100.478,0.000,0.601,20.829,11617.640,2,1785737087041093195,96201061032333,96201061025549,96201071163718,96201071180730,96201072528065,96201072628543,8706126,476824,96201060134830,96201062464966,96201072629144,96201072649973,1,1
55181,711,1,25,0,20,-10.561,15612.049,541.293,993.933,14.918,85.791,82.935,0.000,2.094,30.026,17352.478,3,1785737087054501212,96201074440350,96201074429789,96201091577064,96201091591982,96201091677773,96201091760708,15612049,993933,96201073220002,96201077244183,96201091762802,96201091792828,1,1
55182,711,2,25,0,16,27.881,0.000,4.118,0.000,22.582,5425.207,161.883,0.000,10.159,22.472,5674.302,0,1785737087072973280,96201092912418,96201092940299,96201092944417,96201092966999,96201098392206,96201098554089,0,0,96201092339212,96201095279282,96201098564248,96201098586720,1,1
55183,711,3,25,0,0,10.478,0.000,4.839,0.000,19.426,2426.949,298.269,0.000,8.415,22.192,2790.568,0,1785737087082766994,96201102706132,96201102716610,96201102721449,96201102740875,96201105167824,96201105466093,0,0,96201099109089,96201100724467,96201105474508,96201105496700,1,1
55184,711,4,25,0,19,13.684,0.000,6.803,0.000,15.719,1349.740,309.840,0.000,9.037,23.224,1728.047,0,1785737087090928940,96201110868078,96201110881762,96201110888565,96201110904284,96201112254024,96201112563864,0,0,96201106019740,96201110716663,96201112572901,96201112596125,1,1
55185,711,5,25,0,18,11.851,0.000,5.811,0.000,18.104,2225.941,303.809,0.000,5.060,21.590,2592.166,0,1785737087097128378,96201117067516,96201117079367,96201117085178,96201117103282,96201119329223,96201119633032,0,0,96201112918980,96201116877999,96201119638092,96201119659682,1,1
55186,711,6,25,0,21,12.412,0.000,5.621,0.000,15.659,1432.885,255.930,0.000,5.610,17.493,1745.610,0,1785737087104781300,96201124720438,96201124732850,96201124738471,96201124754130,96201126187015,96201126442945,0,0,96201119932113,96201124527144,96201126448555,96201126466048,1,1
55187,711,7,25,0,9,16.099,4973.200,39.966,107.491,21.680,1009.031,88.596,0.000,4.789,17.072,6277.924,1,1785737087112712884,96201132652022,96201132668121,96201137788778,96201137810458,96201138819489,96201138908085,4973200,107491,96201126875586,96201132463858,96201138912874,96201138929946,1,1
55188,711,8,25,0,19,15.157,0.000,7.634,0.000,29.185,5595.006,321.091,0.000,8.236,15.188,5991.497,0,1785737087120077496,96201140016634,96201140031791,96201140039425,96201140068610,96201145663616,96201145984707,0,0,96201139494705,96201141140329,96201145992943,96201146008131,1,1
55189,711,9,25,0,4,14.035,0.000,4.679,0.000,22.482,6331.606,90.520,0.000,2.584,11.983,6477.889,0,1785737087127221414,96201147160552,96201147174587,96201147179266,96201147201748,96201153533354,96201153623874,0,0,96201146561859,96201149753931,96201153626458,96201153638441,1,1
55190,711,10,25,0,7,18.564,0.000,4.318,0.000,21.540,1800.735,117.651,0.000,7.163,11.682,1981.653,0,1785737087139146432,96201159085570,96201159104134,96201159108452,96201159129992,96201160930727,96201161048378,0,0,96201154199963,96201158881196,96201161055541,96201161067223,1,1
55191,711,11,25,0,21,18.955,0.000,5.761,0.000,13.765,302.497,119.745,0.000,9.818,12.644,483.185,0,1785737087147986068,96201167925206,96201167944161,96201167949922,96201167963687,96201168266184,96201168385929,0,0,96201161633053,96201167729248,96201168395747,96201168408391,1,1
55192,711,12,25,0,23,24.976,5303.679,36.239,303.498,23.073,0.070,119.574,0.000,2.304,12.764,5826.177,1,1785737087155574229,96201175513367,96201175538343,96201181181759,96201181204832,96201181204902,96201181324476,5303679,303498,96201168710547,96201175312309,96201181326780,96201181339544,1,1
55193,711,13,25,0,1,-10.611,5834.645,35.676,194.154,22.012,2278.590,87.654,0.000,5.640,13.135,8460.895,1,1785737087166732981,96201186672119,96201186661508,96201192725983,96201192747995,96201195026585,96201195114239,5834645,194154,96201181763248,96201186474367,96201195119879,96201195133014,1,1
55194,711,14,25,0,24,20.537,0.000,5.069,0.000,16.882,2943.386,343.894,0.000,3.587,11.882,3345.237,0,1785737087179851717,96201199790855,96201199811392,96201199816461,96201199833343,96201202776729,96201203120623,0,0,96201195530359,96201199617128,96201203124210,96201203136092,1,1
55195,711,15,25,0,22,20.568,0.000,4.578,0.000,16.902,1939.535,331.150,0.000,2.725,12.374,2327.832,0,1785737087188095816,96201208034954,96201208055522,96201208060100,96201208077002,96201210016537,96201210347687,0,0,96201203611463,96201207824689,96201210350412,96201210362786,1,1
55196,711,16,25,0,6,17.642,0.000,6.021,0.000,18.775,3233.109,350.036,0.000,10.149,17.062,3652.794,0,1785737087195134207,96201215073345,96201215090987,96201215097008,96201215115783,96201218348892,96201218698928,0,0,96201210787622,96201214891643,96201218709077,96201218726139,1,1
55197,711,17,25,0,9,0.279,6514.469,38.843,332.272,22.743,5217.879,309.219,0.000,0.892,19.847,12456.443,1,1785737087200820433,96201220759571,96201220759850,96201227645434,96201227668177,96201232886056,96201233195275,6514469,332272,96201219115168,96201220573821,96201233196167,96201233216014,1,1
55198,711,18,25,0,24,15.057,6551.999,41.707,316.554,22.573,5815.188,301.986,0.000,8.876,18.415,13092.355,1,1785737087215229426,96201235168564,96201235183621,96201242093881,96201242116454,96201247931642,96201248233628,6551999,316554,96201233764963,96201234973527,96201248242504,96201248260919,1,1
55199,711,19,25,0,22,14.927,6194.619,41.347,279.434,21.681,3868.279,225.653,0.000,5.190,20.739,10671.869,1,1785737087231568236,96201251507374,96201251522301,96201258037701,96201258059382,96201261927661,96201262153314,6194619,279434,96201248722113,96201251350409,96201262158504,96201262179243,1,1
55200,712,0,25,0,16,46.767,16025.683,572.653,391.594,23.424,5434.003,180.458,0.000,6.963,25.358,22706.903,2,1785737087243811180,96201263750318,96201263797085,96201280787015,96201280810439,96201286244442,96201286424900,16025683,391594,96201262643833,96201263425268,96201286431863,96201286457221,1,1
55201,712,1,25,0,12,-4.890,15614.233,446.075,879.799,21.961,1459.545,124.133,0.000,5.600,21.681,18568.137,3,1785737087268624161,96201288563299,96201288558409,96201305498516,96201305520477,96201306980022,96201307104155,15614233,879799,96201286939284,96201288342194,96201307109755,96201307131436,1,1
55202,712,2,25,0,18,10.338,0.000,5.540,0.000,19.006,2605.954,290.103,0.000,5.461,15.098,2951.500,0,1785737087291189881,96201311129019,96201311139357,96201311144897,96201311163903,96201313769857,96201314059960,0,0,96201307740177,96201310940935,96201314065421,96201314080519,1,1
55203,712,3,25,0,3,13.605,0.000,5.209,0.000,17.744,1069.033,278.532,0.000,3.396,15.069,1402.588,0,1785737087299521324,96201319460462,96201319474067,96201319479276,96201319497020,96201320566053,96201320844585,0,0,96201314519011,96201319342630,96201320847981,96201320863050,1,1
55204,712,4,25,0,15,8.986,0.000,4.448,0.000,22.302,4033.268,192.170,0.000,7.675,13.966,4282.815,0,1785737087303304394,96201323243532,96201323252518,96201323256966,96201323279268,96201327312536,96201327504706,0,0,96201321276324,96201323115421,96201327512381,96201327526347,1,1
55205,712,5,25,0,10,13.203,0.000,4.990,0.000,20.999,4166.979,217.448,0.000,9.217,16.040,4448.876,0,1785737087309687787,96201329626925,96201329640128,96201329645118,96201329666117,96201333833096,96201334050544,0,0,96201327785964,96201329449802,96201334059761,96201334075801,1,1
55206,712,6,25,0,11,11.140,0.000,5.580,0.000,19.547,3071.216,476.683,0.000,7.063,14.007,3605.236,0,1785737087317270397,96201337209535,96201337220675,96201337226255,96201337245802,96201340317018,96201340793701,0,0,96201334607387,96201337013727,96201340800764,96201340814771,1,1
55207,712,7,25,0,22,16.319,4740.013,37.681,307.165,14.117,1887.657,156.814,0.000,9.829,19.596,7189.191,1,1785737087325084732,96201345023870,96201345040189,96201350125048,96201350139165,96201352026822,96201352183636,4740013,307165,96201341238254,96201344836016,96201352193465,96201352213061,1,1
55208,712,8,25,0,13,17.632,4720.226,42.028,349.275,22.462,1349.469,129.142,0.000,6.052,16.090,6652.376,1,1785737087337156996,96201357096134,96201357113766,96201362225295,96201362247757,96201363597226,96201363726368,4720226,349275,96201352589867,96201356916266,96201363732420,96201363748510,1,1
55209,712,9,25,0,7,13.755,0.000,3.797,0.000,19.065,3650.161,280.846,0.000,4.078,13.505,3985.207,0,1785737087345902806,96201365841944,96201365855699,96201365859496,96201365878561,96201369528722,96201369809568,0,0,96201364135866,96201365627220,96201369813646,96201369827151,1,1
55210,712,10,25,0,19,12.201,0.000,4.358,0.000,20.489,2552.724,171.771,0.000,3.798,15.579,2780.920,0,1785737087353002682,96201372941820,96201372954021,96201372958379,96201372978868,96201375531592,96201375703363,0,0,96201370166718,96201372753836,96201375707161,96201375722740,1,1
55211,712,11,25,0,10,14.606,0.000,4.959,0.000,16.892,3870.363,234.359,0.000,3.266,19.517,4163.962,0,1785737087357725613,96201377664751,96201377679357,96201377684316,96201377701208,96201381571571,96201381805930,0,0,96201376035286,96201377466137,96201381809196,96201381828713,1,1
55212,712,12,25,0,8,14.326,4811.336,28.023,139.351,21.771,648.495,104.386,0.000,2.465,16.661,5786.814,1,1785737087367899609,96201387838747,96201387853073,96201392831783,96201392853554,96201393502049,96201393606435,4811336,139351,96201382225617,96201387651145,96201393608900,96201393625561,1,1
55213,712,13,25,0,3,-0.041,4054.438,35.066,297.598,21.861,1866.387,155.672,0.000,7.454,15.730,6454.165,1,1785737087377722127,96201397661265,96201397661224,96201402048326,96201402070187,96201403936574,96201404092246,4054438,297598,96201394178437,96201397490203,96201404099700,96201404115430,1,1
55214,712,14,25,0,0,12.933,0.000,4.389,0.000,22.201,3524.766,123.511,0.000,3.847,15.269,3706.916,0,1785737087386358522,96201406297660,96201406310593,96201406314982,96201406337183,96201409861949,96201409985460,0,0,96201404514638,96201406116840,96201409989307,96201410004576,1,1
55215,712,15,25,0,17,13.715,0.000,5.731,0.000,18.424,4176.487,306.194,0.000,4.228,11.501,4536.280,0,1785737087391809227,96201411748365,96201411762080,96201411767811,96201411786235,96201415962722,96201416268916,0,0,96201410238304,96201411564970,96201416273144,96201416284645,1,1
55216,712,16,25,0,5,13.173,0.000,6.182,0.000,21.580,3142.950,200.285,0.000,9.328,12.744,3406.242,0,1785737087399523154,96201419462292,96201419475465,96201419481647,96201419503227,96201422646177,96201422846462,0,0,96201416765847,96201419406316,96201422855790,96201422868534,1,1
55217,712,17,25,0,23,-0.021,4789.856,39.484,214.392,21.781,4838.598,130.785,0.000,6.212,9.968,10051.055,1,1785737087404678595,96201424617733,96201424617712,96201429661444,96201429683225,96201434521823,96201434652608,4789856,214392,96201423289132,96201426774885,96201434658820,96201434668788,1,1
55218,712,18,25,0,1,13.004,5055.414,37.821,222.146,22.282,4728.160,170.410,0.000,5.019,10.490,10264.746,1,1785737087415993690,96201435932828,96201435945832,96201441261213,96201441283495,96201446011655,96201446182065,5055414,222146,96201434996943,96201435649927,96201446187084,96201446197574,1,1
55219,712,19,25,0,19,16.579,4787.772,37.080,202.249,17.934,355.346,115.967,0.000,4.489,9.988,5547.404,1,1785737087432186407,96201452125545,96201452142124,96201457169225,96201457187159,96201457542505,96201457658472,4787772,202249,96201446556577,96201451965463,96201457662961,96201457672949,1,1
55220,713,0,25,0,22,-7.325,7641.841,655.177,501.681,16.832,945.502,103.323,0.000,0.572,22.011,9879.614,2,1785737087439302162,96201459241300,96201459233975,96201468032674,96201468049506,96201468995008,96201469098331,7641841,501681,96201458131669,96201459108700,96201469098903,96201469120914,1,1
55221,713,1,25,0,21,-44.314,8175.461,560.650,741.701,20.568,159.960,84.218,0.000,9.898,20.318,9728.460,3,1785737087455820769,96201475759907,96201475715593,96201485193405,96201485213973,96201485373933,96201485458151,8175461,741701,96201469636861,96201475530716,96201485468049,96201485488367,1,1
55222,713,2,25,0,13,15.037,0.000,5.690,0.000,15.650,2812.280,231.905,0.000,7.153,15.729,3103.444,0,1785737087468285589,96201488224727,96201488239764,96201488245454,96201488261104,96201491073384,96201491305289,0,0,96201486017249,96201488086106,96201491312442,96201491328171,1,1
55223,713,3,25,0,16,12.743,0.000,4.178,0.000,16.390,1659.250,157.585,0.000,4.439,15.348,1869.933,0,1785737087475353324,96201495292462,96201495305205,96201495309383,96201495325773,96201496985023,96201497142608,0,0,96201491720897,96201495107725,96201497147047,96201497162395,1,1
55224,713,4,25,0,4,17.551,0.000,5.140,0.000,17.563,1779.094,187.962,0.000,4.409,15.569,2027.288,0,1785737087481702423,96201501641561,96201501659112,96201501664252,96201501681815,96201503460909,96201503648871,0,0,96201497641122,96201501467213,96201503653280,96201503668849,1,1
55225,713,5,25,0,11,10.238,0.000,5.030,0.000,23.684,2090.057,131.687,0.000,2.645,14.277,2277.618,0,1785737087487842038,96201507781176,96201507791414,96201507796444,96201507820128,96201509910185,96201510041872,0,0,96201504191659,96201507611407,96201510044517,96201510058794,1,1
55226,713,6,25,0,1,13.163,0.000,4.809,0.000,15.760,4428.719,322.755,0.000,2.735,15.970,4803.911,0,1785737087491393575,96201511332713,96201511345876,96201511350685,96201511366445,96201515795164,96201516117919,0,0,96201510439497,96201511134370,96201516120654,96201516136624,1,1
55227,713,7,25,0,24,0.429,5448.221,44.403,193.492,15.319,4719.174,100.428,0.000,9.729,10.319,10541.514,1,1785737087498051402,96201517990540,96201517990969,96201523677085,96201523692404,96201528411578,96201528512006,5448221,193492,96201516385340,96201517774473,96201528521735,96201528532054,1,1
55228,713,8,25,0,19,17.622,0.000,4.819,0.000,19.787,1367.683,298.790,0.000,4.088,10.720,1723.509,0,1785737087513133045,96201533072183,96201533089805,96201533094624,96201533114411,96201534482094,96201534780884,0,0,96201529033193,96201532913194,96201534784972,96201534795692,1,1
55229,713,9,25,0,10,13.423,0.000,5.761,0.000,21.050,2820.556,479.138,0.000,3.727,9.978,3353.633,0,1785737087518289860,96201538228998,96201538242421,96201538248182,96201538269232,96201541089788,96201541568926,0,0,96201535242560,96201537995068,96201541572653,96201541582631,1,1
55230,713,10,25,0,20,12.062,0.000,4.478,0.000,21.561,2551.431,202.429,0.000,1.804,10.149,2803.914,0,1785737087525155566,96201545094704,96201545106766,96201545111244,96201545132805,96201547684236,96201547886665,0,0,96201542061038,96201544909155,96201547888469,96201547898618,1,1
55231,713,11,25,0,0,12.292,0.000,5.510,0.000,21.701,610.765,215.163,0.000,8.075,10.049,883.555,0,1785737087533084225,96201553023363,96201553035655,96201553041165,96201553062866,96201553673631,96201553888794,0,0,96201548372466,96201552822265,96201553896869,96201553906918,1,1
